track_id,frame,x,y
51,1656,131,208
15,1657,560,200
20,1658,125,207
21,1659,506,220
25,1660,534,208
37,1661,73,202
39,1662,249,200
40,1663,328,200
42,1664,179,194
44,1665,535,213
46,1666,-23,302
49,1667,70,211
50,1668,594,209
51,1669,135,206
60,1670,135,211
15,1671,556,200
20,1672,113,208
21,1673,505,220
25,1674,534,208
37,1675,68,203
39,1676,259,201
40,1677,331,200
42,1678,182,195
44,1679,530,214
46,1680,-26,306
49,1681,72,210
50,1682,593,209
51,1683,139,204
60,1684,136,209
15,1685,554,200
20,1686,109,209
21,1687,505,220
25,1688,534,208
37,1689,63,203
39,1690,270,202
40,1691,333,199
42,1692,246,211
44,1693,530,214
46,1694,-29,310
49,1695,73,209
50,1696,591,209
51,1697,144,201
60,1698,136,210
15,1699,552,201
20,1700,106,210
21,1701,505,229
25,1702,533,208
37,1703,60,204
39,1704,276,198
40,1705,340,199
42,1706,253,213
44,1707,526,214
46,1708,-33,314
49,1709,75,208
50,1710,588,210
51,1711,148,199
60,1712,138,210
61,1713,232,211
15,1714,548,200
20,1715,102,209
21,1716,505,231
25,1717,533,208
37,1718,57,204
39,1719,294,199
40,1720,351,201
42,1721,273,198
44,1722,523,214
46,1723,-37,318
49,1724,76,207
50,1725,584,210
51,1726,152,197
60,1727,139,211
61,1728,240,195
15,1729,543,200
20,1730,99,207
21,1731,505,232
25,1732,533,207
37,1733,52,204
39,1734,310,201
40,1735,362,199
42,1736,280,198
44,1737,519,213
46,1738,-40,322
49,1739,78,206
50,1740,579,210
51,1741,156,195
60,1742,139,212
61,1743,244,191
64,1744,189,207
15,1745,538,200
20,1746,95,211
21,1747,504,232
25,1748,533,207
37,1749,48,204
39,1750,323,202
40,1751,375,199
42,1752,289,198
44,1753,517,213
46,1754,-44,326
49,1755,79,205
50,1756,574,210
51,1757,160,193
60,1758,144,212
61,1759,256,190
64,1760,189,206
15,1761,534,201
20,1762,91,211
21,1763,504,233
25,1764,533,207
37,1765,43,203
39,1766,334,203
40,1767,390,199
42,1768,296,198
44,1769,516,212
49,1770,97,221
50,1771,569,209
51,1772,165,190
60,1773,146,212
61,1774,263,198
64,1775,189,206
15,1776,527,202
20,1777,82,209
21,1778,504,234
25,1779,532,207
37,1780,38,203
39,1781,342,203
40,1782,401,200
42,1783,305,198
44,1784,513,212
49,1785,99,221
50,1786,563,208
51,1787,169,188
60,1788,152,212
61,1789,273,190
64,1790,189,207
15,1791,524,202
20,1792,76,209
21,1793,504,235
25,1794,532,207
37,1795,34,203
39,1796,353,202
40,1797,420,200
42,1798,312,198
44,1799,508,213
49,1800,100,214
50,1801,559,209
51,1802,173,186
60,1803,158,212
61,1804,280,194
64,1805,189,207
15,1806,524,202
20,1807,68,209
21,1808,504,236
25,1809,532,207
37,1810,30,201
39,1811,369,203
40,1812,431,200
42,1813,404,203
44,1814,507,213
49,1815,103,214
50,1816,552,210
51,1817,178,184
60,1818,163,213
61,1819,287,194
64,1820,189,208
69,1821,630,207
15,1822,523,203
20,1823,61,209
21,1824,504,237
25,1825,531,207
37,1826,23,202
39,1827,371,202
40,1828,442,201
42,1829,419,203
44,1830,504,214
49,1831,104,214
50,1832,547,211
51,1833,182,182
60,1834,166,213
61,1835,296,193
64,1836,189,207
69,1837,630,205
15,1838,521,203
20,1839,55,210
21,1840,503,237
25,1841,531,206
37,1842,21,202
39,1843,406,199
40,1844,451,201
42,1845,388,200
44,1846,502,214
49,1847,106,214
50,1848,544,212
51,1849,326,178
60,1850,165,213
61,1851,303,195
64,1852,188,207
69,1853,629,204
15,1854,518,204
20,1855,51,211
21,1856,503,238
25,1857,566,207
37,1858,21,203
39,1859,402,200
40,1860,457,199
42,1861,395,200
44,1862,505,216
49,1863,108,215
50,1864,541,212
51,1865,344,184
60,1866,168,214
61,1867,307,195
64,1868,189,208
69,1869,629,203
15,1870,515,204
20,1871,47,211
21,1872,503,239
25,1873,567,206
37,1874,19,200
39,1875,407,194
40,1876,463,194
42,1877,425,196
44,1878,497,216
49,1879,109,215
50,1880,539,212
51,1881,353,176
60,1882,170,215
61,1883,316,197
64,1884,188,209
69,1885,628,203
15,1886,512,203
20,1887,43,212
21,1888,503,240
25,1889,569,206
37,1890,18,202
39,1891,427,195
40,1892,465,194
42,1893,418,198
44,1894,494,216
49,1895,111,215
50,1896,539,213
51,1897,365,174
60,1898,174,215
61,1899,326,196
64,1900,188,209
69,1901,626,202
15,1902,510,203
20,1903,41,213
21,1904,502,241
25,1905,571,206
37,1906,19,202
39,1907,438,195
40,1908,474,193
42,1909,436,197
44,1910,491,216
49,1911,113,215
50,1912,537,213
51,1913,371,193
60,1914,176,215
61,1915,331,196
64,1916,188,210
69,1917,624,202
84,1918,189,219
85,1919,19,206
15,1920,506,202
20,1921,35,214
21,1922,502,242
25,1923,573,206
37,1924,17,204
39,1925,450,194
40,1926,482,192
42,1927,453,197
44,1928,488,216
49,1929,116,214
50,1930,537,212
51,1931,382,194
60,1932,178,215
61,1933,337,197
64,1934,188,210
69,1935,621,204
84,1936,190,220
85,1937,11,203
15,1938,504,202
20,1939,33,214
21,1940,502,242
25,1941,552,208
37,1942,17,211
39,1943,461,194
40,1944,491,192
42,1945,468,197
44,1946,503,221
49,1947,118,213
50,1948,534,212
51,1949,392,195
60,1950,178,214
61,1951,344,196
64,1952,188,210
69,1953,616,204
84,1954,191,220
85,1955,10,201
86,1956,143,219
15,1957,501,202
20,1958,30,216
21,1959,502,243
25,1960,546,207
37,1961,14,212
39,1962,472,193
40,1963,499,191
42,1964,476,196
44,1965,501,222
49,1966,121,212
50,1967,530,218
51,1968,403,195
60,1969,180,214
61,1970,354,196
64,1971,188,210
69,1972,613,205
84,1973,192,220
85,1974,4,199
86,1975,143,219
15,1976,498,202
20,1977,27,217
21,1978,501,244
25,1979,546,208
37,1980,11,213
39,1981,484,193
40,1982,508,191
42,1983,486,198
44,1984,500,223
49,1985,123,212
50,1986,526,218
51,1987,414,196
60,1988,187,212
61,1989,363,194
64,1990,188,210
69,1991,611,206
84,1992,192,221
85,1993,-2,197
86,1994,144,219
15,1995,495,202
20,1996,24,216
21,1997,501,245
25,1998,548,209
37,1999,9,214
39,2000,495,192
40,2001,517,190
42,2002,494,198
44,2003,499,223
49,2004,126,213
50,2005,524,219
51,2006,424,196
60,2007,194,213
61,2008,371,195
64,2009,188,210
69,2010,608,206
84,2011,193,221
85,2012,-7,195
86,2013,145,218
15,2014,492,202
20,2015,20,215
21,2016,536,209
25,2017,549,210
37,2018,6,215
39,2019,506,192
40,2020,526,189
42,2021,501,199
44,2022,498,224
49,2023,129,213
50,2024,521,220
51,2025,435,197
60,2026,198,213
61,2027,385,195
64,2028,188,211
69,2029,609,205
84,2030,194,221
85,2031,-14,193
86,2032,145,218
15,2033,489,202
20,2034,16,213
21,2035,536,208
25,2036,550,211
37,2037,3,216
39,2038,518,191
40,2039,534,189
42,2040,507,200
44,2041,498,225
49,2042,132,213
50,2043,518,221
51,2044,446,198
60,2045,200,213
61,2046,389,196
64,2047,188,211
69,2048,608,206
84,2049,195,222
85,2050,-19,191
86,2051,146,218
15,2052,463,196
20,2053,11,212
21,2054,538,207
25,2055,550,211
37,2056,0,217
39,2057,529,191
40,2058,543,189
42,2059,514,200
44,2060,496,225
49,2061,134,214
50,2062,515,221
51,2063,457,198
60,2064,201,213
61,2065,396,194
64,2066,188,211
69,2067,606,206
84,2068,196,222
85,2069,-25,189
86,2070,147,217
15,2071,468,195
20,2072,8,212
21,2073,539,205
25,2074,550,211
37,2075,-2,218
39,2076,541,190
40,2077,552,188
42,2078,524,198
44,2079,495,226
49,2080,138,214
50,2081,512,222
51,2082,468,199
60,2083,204,213
61,2084,399,196
64,2085,188,211
69,2086,603,207
84,2087,197,222
85,2088,-31,187
86,2089,148,217
15,2090,464,195
20,2091,5,215
21,2092,541,204
25,2093,550,211
37,2094,-5,218
39,2095,552,189
40,2096,560,187
42,2097,533,198
44,2098,467,218
49,2099,141,214
50,2100,464,217
51,2101,478,200
60,2102,206,213
61,2103,411,196
64,2104,188,212
69,2105,597,205
84,2106,197,223
85,2107,-37,185
86,2108,148,217
15,2109,468,202
20,2110,2,215
21,2111,542,203
25,2112,550,211
37,2113,-8,219
39,2114,563,189
40,2115,569,187
42,2116,539,199
44,2117,463,219
49,2118,145,214
50,2119,457,217
51,2120,491,232
60,2121,210,214
61,2122,419,195
64,2123,188,212
69,2124,594,205
84,2125,198,223
85,2126,-42,182
86,2127,149,216
15,2128,469,203
20,2129,-1,216
21,2130,543,202
25,2131,550,211
37,2132,-11,220
39,2133,575,188
40,2134,577,186
42,2135,546,198
44,2136,460,218
49,2137,148,214
50,2138,450,218
51,2139,502,235
60,2140,214,214
61,2141,421,194
64,2142,187,212
69,2143,591,205
84,2144,199,223
85,2145,-49,180
86,2146,150,216
15,2147,467,204
20,2148,-5,216
21,2149,545,201
25,2150,550,212
37,2151,-13,221
39,2152,586,188
40,2153,586,186
42,2154,559,198
44,2155,457,219
49,2156,149,214
50,2157,443,218
51,2158,513,238
60,2159,216,214
61,2160,427,193
64,2161,187,212
69,2162,589,204
84,2163,200,223
85,2164,-54,178
86,2165,151,215
91,2166,497,212
15,2167,466,204
20,2168,-9,217
21,2169,546,200
25,2170,550,212
37,2171,-16,222
39,2172,597,187
40,2173,595,185
42,2174,574,198
44,2175,454,219
49,2176,150,214
50,2177,436,218
51,2178,523,241
60,2179,219,214
61,2180,432,194
64,2181,187,212
69,2182,587,204
84,2183,201,224
85,2184,-60,176
86,2185,152,215
91,2186,497,214
15,2187,463,204
20,2188,-12,217
21,2189,548,199
25,2190,549,212
37,2191,-19,223
39,2192,609,187
40,2193,603,184
42,2194,584,197
44,2195,450,218
49,2196,152,214
50,2197,428,218
51,2198,534,244
60,2199,222,214
61,2200,433,194
64,2201,190,198
69,2202,585,204
84,2203,202,224
85,2204,-66,174
86,2205,152,215
91,2206,496,213
15,2207,461,204
20,2208,-16,217
21,2209,549,197
25,2210,536,215
37,2211,-21,224
39,2212,620,186
40,2213,462,206
42,2214,590,198
44,2215,447,219
49,2216,154,214
50,2217,421,218
51,2218,545,247
60,2219,223,214
61,2220,436,194
64,2221,191,197
69,2222,582,203
84,2223,202,224
85,2224,-72,172
86,2225,153,215
91,2226,494,212
15,2227,458,204
20,2228,-19,218
21,2229,551,196
25,2230,535,216
37,2231,-24,225
39,2232,631,186
40,2233,461,239
42,2234,592,196
44,2235,444,219
49,2236,154,213
50,2237,415,218
51,2238,556,250
60,2239,224,214
61,2240,438,194
64,2241,191,197
69,2242,580,203
84,2243,191,207
85,2244,-78,170
86,2245,154,214
91,2246,489,212
15,2247,456,205
20,2248,-23,218
21,2249,552,195
25,2250,534,214
37,2251,-26,226
39,2252,643,185
40,2253,461,243
42,2254,591,198
44,2255,440,219
49,2256,157,213
50,2257,407,218
51,2258,567,252
60,2259,225,214
61,2260,444,195
64,2261,191,196
69,2262,578,203
84,2263,191,205
85,2264,-84,168
86,2265,154,214
91,2266,488,213
15,2267,453,205
20,2268,-26,218
21,2269,538,211
25,2270,533,212
37,2271,-30,227
39,2272,654,185
40,2273,462,248
42,2274,592,196
44,2275,437,219
49,2276,158,213
50,2277,400,219
51,2278,578,255
60,2279,227,214
61,2280,453,196
64,2281,191,196
69,2282,552,206
84,2283,191,205
85,2284,-90,165
86,2285,155,213
91,2286,487,213
15,2287,451,205
20,2288,-30,218
21,2289,539,212
25,2290,532,212
37,2291,-32,228
39,2292,665,184
40,2293,462,252
42,2294,594,198
44,2295,434,219
49,2296,161,213
50,2297,393,219
51,2298,589,258
60,2299,233,213
61,2300,463,196
64,2301,191,195
69,2302,549,207
84,2303,191,205
85,2304,-96,163
86,2305,156,213
91,2306,485,214
15,2307,448,206
20,2308,-33,219
21,2309,539,212
25,2310,532,212
37,2311,-35,229
39,2312,677,184
40,2313,463,240
42,2314,599,194
44,2315,431,219
49,2316,163,213
50,2317,386,219
51,2318,599,261
60,2319,235,213
61,2320,470,195
64,2321,191,195
69,2322,551,208
84,2323,191,206
85,2324,-101,161
86,2325,157,213
91,2326,484,215
15,2327,432,194
20,2328,-37,219
21,2329,539,212
25,2330,531,212
37,2331,-38,230
39,2332,688,183
40,2333,463,242
42,2334,605,195
44,2335,428,219
49,2336,167,214
50,2337,379,219
51,2338,611,264
60,2339,241,214
61,2340,480,195
64,2341,191,194
69,2342,552,208
84,2343,191,208
85,2344,-108,159
86,2345,158,213
91,2346,483,216
15,2347,428,194
20,2348,-40,219
21,2349,540,212
25,2350,530,211
37,2351,-41,231
39,2352,699,183
40,2353,463,244
42,2354,607,197
44,2355,424,219
49,2356,170,214
50,2357,372,220
51,2358,621,267
60,2359,243,214
61,2360,485,194
64,2361,192,194
69,2362,552,208
84,2363,191,206
85,2364,-113,157
86,2365,141,220
91,2366,482,216
15,2367,427,203
20,2368,-44,220
21,2369,540,212
25,2370,529,211
37,2371,-43,232
39,2372,711,182
40,2373,464,245
42,2374,609,197
44,2375,421,219
49,2376,173,214
50,2377,365,220
51,2378,632,270
60,2379,246,214
61,2380,489,193
64,2381,192,193
69,2382,549,208
84,2383,191,205
85,2384,-119,155
86,2385,142,220
91,2386,481,217
15,2387,425,205
20,2388,-48,220
21,2389,541,212
25,2390,528,211
37,2391,-46,233
39,2392,722,181
40,2393,464,247
42,2394,614,198
44,2395,417,219
49,2396,175,215
50,2397,357,220
51,2398,643,272
60,2399,249,213
61,2400,494,194
64,2401,192,192
69,2402,544,207
84,2403,190,207
85,2404,-125,153
86,2405,142,219
91,2406,480,218
15,2407,423,206
20,2408,-51,220
21,2409,541,213
25,2410,527,211
37,2411,-49,234
39,2412,626,202
40,2413,465,249
42,2414,619,199
44,2415,414,219
49,2416,176,215
50,2417,441,213
51,2418,654,275
60,2419,254,213
61,2420,505,195
64,2421,192,192
69,2422,542,206
84,2423,191,209
85,2424,-131,150
86,2425,142,219
91,2426,479,219
15,2427,418,209
20,2428,-55,220
21,2429,541,213
25,2430,526,211
37,2431,-52,235
39,2432,633,202
40,2433,465,250
42,2434,624,199
44,2435,411,219
49,2436,179,215
50,2437,445,213
51,2438,665,278
60,2439,259,213
61,2440,512,195
64,2441,192,191
69,2442,542,206
84,2443,191,209
85,2444,-137,148
86,2445,143,219
91,2446,447,214
15,2447,415,206
20,2448,-59,221
21,2449,542,213
25,2450,525,211
37,2451,-55,236
39,2452,640,202
40,2453,466,252
42,2454,630,199
44,2455,407,219
49,2456,181,214
50,2457,444,212
51,2458,676,281
60,2459,263,214
61,2460,518,195
64,2461,193,191
69,2462,539,206
84,2463,191,209
85,2464,-143,146
86,2465,143,219
91,2466,445,215
15,2467,413,206
20,2468,-62,221
21,2469,542,213
25,2470,525,211
37,2471,-57,237
39,2472,647,202
40,2473,466,253
42,2474,635,199
44,2475,404,219
49,2476,183,214
50,2477,442,212
51,2478,687,284
60,2479,266,214
61,2480,521,196
64,2481,193,190
69,2482,537,206
84,2483,191,210
85,2484,-149,144
86,2485,144,219
91,2486,443,214
15,2487,411,207
20,2488,-66,221
21,2489,542,213
25,2490,524,211
37,2491,-60,237
39,2492,654,203
40,2493,466,255
42,2494,640,200
44,2495,401,219
49,2496,185,214
50,2497,440,212
51,2498,697,287
60,2499,268,215
61,2500,525,196
64,2501,193,190
69,2502,535,206
84,2503,191,210
85,2504,-155,142
86,2505,144,219
91,2506,440,214
15,2507,409,205
20,2508,-69,222
21,2509,542,213
25,2510,523,211
37,2511,-63,238
39,2512,661,203
40,2513,466,257
42,2514,645,200
44,2515,398,219
49,2516,187,214
50,2517,439,212
51,2518,708,290
60,2519,269,215
61,2520,529,197
64,2521,193,189
69,2522,532,206
84,2523,190,210
85,2524,-161,141
86,2525,144,220
91,2526,438,214
15,2527,407,205
20,2528,-73,222
21,2529,543,214
25,2530,522,211
37,2531,-66,239
39,2532,668,203
40,2533,467,259
42,2534,650,201
44,2535,395,219
49,2536,189,214
50,2537,405,209
51,2538,719,292
60,2539,271,214
61,2540,540,195
64,2541,193,188
69,2542,530,205
84,2543,190,210
85,2544,-167,138
86,2545,144,220
91,2546,433,212
15,2547,401,205
20,2548,-76,223
21,2549,543,214
25,2550,521,211
39,2551,675,204
40,2552,468,260
42,2553,656,201
44,2554,391,219
49,2555,191,213
50,2556,393,212
51,2557,730,295
60,2558,273,214
61,2559,553,195
64,2560,193,188
69,2561,501,208
84,2562,190,210
86,2563,144,220
91,2564,426,212
15,2565,397,206
20,2566,-80,223
21,2567,543,214
25,2568,520,211
39,2569,682,204
40,2570,468,262
42,2571,661,201
44,2572,388,219
49,2573,194,213
50,2574,391,215
51,2575,741,298
60,2576,276,214
61,2577,562,195
64,2578,193,187
69,2579,498,209
84,2580,190,211
86,2581,144,220
91,2582,421,212
15,2583,391,206
20,2584,-84,223
21,2585,544,214
25,2586,519,210
39,2587,689,204
40,2588,468,264
42,2589,666,201
44,2590,384,219
49,2591,196,212
50,2592,387,217
51,2593,752,301
60,2594,279,214
61,2595,573,194
64,2596,193,187
69,2597,496,210
84,2598,190,211
86,2599,144,220
91,2600,420,213
15,2601,388,207
20,2602,-88,223
21,2603,544,214
25,2604,518,210
39,2605,543,198
40,2606,469,266
42,2607,556,192
44,2608,381,219
49,2609,199,213
50,2610,381,214
51,2611,763,304
60,2612,282,213
61,2613,585,192
64,2614,194,186
69,2615,496,210
84,2616,190,211
86,2617,144,220
91,2618,421,217
15,2619,386,209
20,2620,-91,224
21,2621,544,214
25,2622,517,210
39,2623,538,198
40,2624,469,267
42,2625,555,193
44,2626,378,219
49,2627,202,213
50,2628,376,214
51,2629,773,307
60,2630,287,214
61,2631,593,192
64,2632,194,186
69,2633,496,209
84,2634,190,212
86,2635,144,220
91,2636,414,215
15,2637,384,210
20,2638,-95,224
21,2639,545,214
25,2640,530,213
39,2641,532,197
40,2642,470,269
42,2643,566,193
44,2644,375,219
49,2645,204,213
50,2646,372,214
51,2647,784,310
60,2648,291,213
61,2649,601,191
64,2650,194,185
69,2651,494,209
84,2652,190,212
86,2653,144,220
91,2654,414,214
15,2655,380,210
20,2656,-98,224
21,2657,545,214
25,2658,530,214
39,2659,527,197
40,2660,470,270
42,2661,573,194
44,2662,372,219
49,2663,206,213
50,2664,367,214
51,2665,795,312
60,2666,295,213
61,2667,610,191
64,2668,194,185
69,2669,492,209
84,2670,190,212
86,2671,144,220
91,2672,412,214
15,2673,377,208
20,2674,-102,225
21,2675,546,214
25,2676,530,214
39,2677,522,197
40,2678,470,272
42,2679,584,194
44,2680,368,219
49,2681,207,213
50,2682,363,214
51,2683,806,315
60,2684,300,213
61,2685,618,191
64,2686,194,184
69,2687,490,209
84,2688,190,212
86,2689,144,220
91,2690,409,214
15,2691,374,208
21,2692,557,213
25,2693,530,214
39,2694,516,197
40,2695,471,274
42,2696,590,194
49,2697,211,213
50,2698,358,214
51,2699,817,318
60,2700,305,213
61,2701,626,190
64,2702,195,183
69,2703,487,208
84,2704,190,212
86,2705,144,220
91,2706,406,215
15,2707,371,209
21,2708,558,213
25,2709,530,214
39,2710,511,196
40,2711,471,276
42,2712,593,194
49,2713,213,214
50,2714,354,214
60,2715,308,213
61,2716,635,190
64,2717,195,183
69,2718,483,208
84,2719,188,208
86,2720,143,220
91,2721,402,215
15,2722,367,207
21,2723,559,213
25,2724,530,214
39,2725,505,196
40,2726,471,277
42,2727,593,193
49,2728,215,214
50,2729,350,214
60,2730,311,213
61,2731,643,190
64,2732,195,182
69,2733,473,209
84,2734,188,206
86,2735,143,221
91,2736,398,213
110,2737,499,211
15,2738,364,206
21,2739,560,213
25,2740,529,214
39,2741,500,196
40,2742,472,279
42,2743,596,194
49,2744,217,214
50,2745,345,214
60,2746,312,214
61,2747,651,189
64,2748,215,200
69,2749,465,210
84,2750,188,206
86,2751,144,220
91,2752,393,213
110,2753,499,213
15,2754,361,204
21,2755,560,213
25,2756,529,215
39,2757,494,195
40,2758,472,280
42,2759,601,194
49,2760,219,214
50,2761,356,206
60,2762,313,214
61,2763,659,189
64,2764,216,200
69,2765,459,210
84,2766,188,206
86,2767,144,220
91,2768,387,213
110,2769,479,211
15,2770,356,205
21,2771,560,212
25,2772,528,215
39,2773,489,195
40,2774,473,282
42,2775,607,192
49,2776,221,213
50,2777,353,205
60,2778,315,214
61,2779,667,189
64,2780,217,200
69,2781,455,211
84,2782,188,206
86,2783,144,220
91,2784,381,213
110,2785,477,211
15,2786,353,205
21,2787,560,213
25,2788,528,215
39,2789,484,195
40,2790,473,284
42,2791,613,192
49,2792,223,213
50,2793,349,205
60,2794,316,214
61,2795,675,189
64,2796,218,200
69,2797,453,211
84,2798,188,207
86,2799,144,220
91,2800,376,212
110,2801,474,211
15,2802,350,206
21,2803,560,213
25,2804,528,215
39,2805,479,195
40,2806,473,286
42,2807,616,192
49,2808,225,213
50,2809,346,204
60,2810,318,213
61,2811,684,188
64,2812,219,201
69,2813,452,211
84,2814,188,207
86,2815,144,220
91,2816,371,212
110,2817,469,211
15,2818,347,208
21,2819,560,213
25,2820,528,215
39,2821,473,195
40,2822,474,287
42,2823,618,191
49,2824,226,213
50,2825,361,212
60,2826,321,213
61,2827,692,188
64,2828,220,201
69,2829,450,211
84,2830,188,206
86,2831,144,221
91,2832,371,213
110,2833,467,212
15,2834,346,208
21,2835,561,213
25,2836,527,215
39,2837,468,194
40,2838,474,289
42,2839,619,191
49,2840,229,212
50,2841,360,212
60,2842,326,213
61,2843,700,188
64,2844,220,201
69,2845,448,211
84,2846,188,206
86,2847,144,221
91,2848,369,213
110,2849,465,211
15,2850,343,208
21,2851,561,213
25,2852,528,215
39,2853,462,194
40,2854,475,291
42,2855,619,192
49,2856,232,213
50,2857,358,212
60,2858,329,213
61,2859,708,187
64,2860,222,201
69,2861,446,210
84,2862,188,206
86,2863,144,221
91,2864,367,213
110,2865,461,211
15,2866,339,208
21,2867,561,213
25,2868,528,215
39,2869,457,194
42,2870,619,192
49,2871,235,213
50,2872,356,212
60,2873,330,213
61,2874,717,187
64,2875,222,201
69,2876,444,209
84,2877,188,206
86,2878,144,221
91,2879,364,213
110,2880,458,208
15,2881,336,209
21,2882,561,213
25,2883,528,216
39,2884,451,194
42,2885,621,202
49,2886,237,213
50,2887,355,212
60,2888,331,213
61,2889,725,187
64,2890,223,201
69,2891,439,208
84,2892,188,206
86,2893,144,221
91,2894,361,214
110,2895,455,209
15,2896,333,209
21,2897,561,213
25,2898,528,215
39,2899,446,193
42,2900,623,206
49,2901,239,214
50,2902,353,212
60,2903,331,213
61,2904,733,186
64,2905,224,201
69,2906,438,208
84,2907,188,206
86,2908,144,221
91,2909,360,213
110,2910,455,209
15,2911,330,209
21,2912,561,213
25,2913,527,215
39,2914,441,193
42,2915,625,208
49,2916,242,213
50,2917,351,212
60,2918,333,213
61,2919,741,186
64,2920,225,202
69,2921,428,207
84,2922,189,206
86,2923,144,221
91,2924,353,213
110,2925,454,210
15,2926,327,209
21,2927,562,213
25,2928,527,215
39,2929,435,193
42,2930,627,209
49,2931,244,213
50,2932,349,212
60,2933,336,212
61,2934,750,186
64,2935,226,202
69,2936,421,208
84,2937,189,206
