track_id,frame,center_x,center_y
467,-1,196,373
467,-1,59,440
468,1,303,355
468,-1,59,441
469,1,303,351
470,1,304,345
470,-1,59,440
471,1,311,337
471,-1,60,440
472,1,312,334
472,-1,60,441
473,5,295,331
473,-1,58,441
474,5,295,331
474,-1,58,441
475,44,297,328
476,37,291,327
477,37,291,327
478,52,289,327
479,37,285,326
480,37,285,326
481,37,282,327
482,52,282,327
482,-1,59,440
483,52,281,327
484,52,281,327
485,52,283,328
485,-1,59,440
486,79,291,327
486,-1,58,441
487,173,294,327
487,-1,58,440
488,52,296,327
489,52,296,327
490,37,308,329
491,1,311,332
492,1,311,332
493,1,313,336
493,-1,60,440
494,1,324,353
495,1,324,353
496,1,330,362
497,1,329,369
497,-1,197,385
498,1,331,377
499,3,329,376
500,2,330,372
501,2,330,372
502,1,328,366
503,1,326,359
503,-1,59,441
504,1,326,359
504,-1,59,441
505,1,323,336
505,-1,58,440
506,1,322,329
506,-1,57,440
507,1,315,318
507,-1,56,440
508,1,310,313
508,-1,55,440
509,1,309,311
509,-1,56,440
510,1,310,310
510,-1,56,440
511,1,312,309
511,-1,56,440
512,1,315,308
512,-1,57,440
513,1,318,310
513,-1,56,440
514,1,320,313
514,-1,57,440
515,1,312,325
515,-1,57,440
516,1,314,328
516,-1,58,440
517,1,312,334
517,-1,58,440
518,1,315,334
519,1,315,334
520,1,309,333
521,1,302,330
521,-1,57,440
522,1,277,310
522,-1,54,440
523,1,277,310
523,-1,54,440
524,1,280,293
525,1,280,293
526,1,284,287
527,1,277,280
528,1,278,279
529,1,278,279
530,1,278,275
531,1,282,274
532,1,280,271
533,1,279,270
534,1,279,270
535,1,277,269
536,1,276,268
537,1,274,268
538,1,273,268
539,1,273,269
540,1,272,268
541,1,272,268
542,1,271,268
543,1,271,268
544,1,268,268
545,1,267,268
546,1,262,267
547,1,263,268
548,1,267,267
549,1,261,267
550,1,261,267
551,1,261,267
552,1,262,267
553,1,262,267
554,1,261,268
555,1,262,268
556,1,259,267
557,1,264,265
558,1,268,267
559,1,268,267
560,1,261,267
561,1,263,267
562,1,272,268
563,1,272,267
564,1,272,267
565,1,272,267
566,1,273,267
567,1,276,267
568,1,276,267
569,1,283,268
570,1,286,267
571,1,286,267
572,1,284,268
573,1,289,266
574,1,289,266
575,1,291,267
576,1,298,267
577,1,298,267
578,1,279,268
579,1,280,268
580,1,280,268
581,1,285,267
582,1,285,268
583,1,293,267
584,1,297,267
585,1,293,268
586,1,296,268
587,1,296,268
588,1,297,267
589,1,300,268
590,1,300,268
591,1,299,269
592,1,295,269
593,1,301,269
594,1,304,269
595,1,307,269
596,1,307,269
597,1,311,268
598,1,316,269
599,1,319,269
599,-1,53,440
600,1,319,269
600,-1,52,440
601,1,319,269
601,-1,52,440
602,1,312,269
603,1,308,269
604,1,315,269
605,1,315,269
606,1,310,269
607,1,315,269
608,1,314,269
609,1,314,268
610,1,306,267
611,1,306,267
612,1,314,268
613,1,313,267
614,1,311,268
614,-1,53,440
615,1,308,268
616,1,308,268
617,1,304,267
618,1,302,267
619,1,301,268
620,1,298,267
621,1,292,268
622,1,299,267
623,1,299,267
624,1,297,267
625,1,297,267
626,1,297,267
627,1,302,266
628,1,298,268
628,-1,44,441
629,1,300,267
630,1,305,268
631,1,304,267
632,1,301,266
633,1,300,267
634,1,298,267
635,1,298,267
636,1,299,266
637,1,297,267
638,1,298,268
639,1,296,268
640,1,297,267
641,1,297,267
642,1,301,268
643,1,303,267
644,1,303,267
645,1,304,266
646,1,297,268
647,1,312,267
648,1,315,267
649,1,306,267
650,1,306,267
651,1,313,267
652,1,312,268
653,1,305,269
653,-1,44,440
654,1,311,267
655,1,312,269
656,1,312,269
657,1,305,268
657,-1,43,440
658,1,309,266
659,1,309,266
660,1,305,267
661,1,303,265
662,1,303,265
663,1,305,267
664,1,302,266
665,1,294,265
666,1,297,267
667,1,299,265
668,1,299,265
669,1,293,266
670,1,301,266
671,1,300,266
672,1,302,266
673,1,304,265
674,1,304,265
675,1,299,265
676,1,295,267
677,1,308,266
678,1,308,266
679,1,293,265
680,1,297,265
681,1,298,265
682,1,309,266
683,1,309,266
684,1,303,266
685,1,307,266
686,1,303,266
687,1,303,267
688,1,316,267
689,1,316,267
690,1,304,266
691,1,303,266
692,1,303,266
693,1,320,263
694,1,309,264
695,1,309,264
696,1,313,265
697,1,307,265
697,-1,48,440
698,1,300,266
698,-1,44,441
699,1,298,265
699,-1,42,441
700,1,295,265
700,-1,41,440
701,1,282,266
702,1,282,266
703,1,282,266
704,1,282,266
705,1,277,268
706,1,275,268
706,-1,39,441
707,1,281,271
708,1,281,271
709,1,276,271
710,1,281,272
711,1,281,272
712,1,281,273
713,1,276,275
714,1,271,276
715,1,270,278
716,1,270,279
717,1,270,279
718,1,271,280
719,1,272,279
720,1,266,279
721,1,266,279
722,1,266,279
723,1,269,278
724,1,261,280
725,2,263,279
726,2,263,279
727,1,270,278
728,1,266,278
729,1,266,278
730,1,269,278
731,1,269,278
732,1,269,277
733,1,266,278
734,1,270,278
735,1,271,277
736,1,273,277
737,1,274,277
738,1,274,277
739,1,274,276
740,1,274,276
741,1,280,277
742,1,279,277
743,1,275,277
744,1,275,280
745,1,273,281
746,1,276,282
747,1,276,282
748,1,269,284
749,1,269,284
750,1,276,286
751,1,275,287
752,1,271,287
753,1,271,287
754,1,276,288
755,1,310,288
756,3,316,289
757,2,309,293
758,52,284,295
759,52,284,295
760,35,270,297
761,175,281,296
762,175,281,296
763,175,289,297
764,239,319,298
765,239,319,298
766,236,318,299
767,180,319,300
768,175,318,301
769,175,312,302
770,175,302,301
771,175,302,301
772,186,287,301
773,175,288,301
774,79,292,302
775,9,286,301
776,35,278,301
777,35,278,301
778,45,270,301
779,35,272,301
780,35,267,301
781,79,262,301
782,35,262,301
783,35,262,301
784,79,262,302
784,-1,43,440
785,174,261,302
786,174,261,302
787,175,259,302
788,79,262,302
788,-1,45,441
789,79,262,302
789,-1,45,441
790,178,253,304
790,-1,46,441
791,178,255,304
792,-1,256,305
793,-1,255,305
794,-1,259,305
794,-1,47,441
795,-1,256,306
795,-1,46,441
796,-1,261,305
796,-1,47,441
797,-1,259,305
797,-1,47,440
798,-1,262,304
798,-1,46,441
799,-1,258,304
799,-1,46,441
800,177,272,304
800,-1,45,441
801,-1,260,302
801,-1,45,441
802,79,277,301
802,-1,45,441
803,175,274,300
804,175,274,300
805,177,268,297
806,178,268,297
806,-1,45,441
807,-1,268,296
808,-1,279,296
809,-1,275,288
809,-1,45,441
810,-1,275,288
810,-1,45,441
811,-1,272,272
811,-1,45,441
812,-1,277,265
813,-1,274,250
814,-1,266,245
815,-1,256,247
816,-1,253,286
817,-1,253,286
818,-1,251,274
818,-1,40,441
819,-1,261,311
820,-1,251,310
821,-1,261,309
822,78,276,306
823,78,276,306
824,78,290,303
825,44,257,303
826,77,256,303
827,2,259,305
828,2,259,305
829,2,259,306
830,1,258,307
831,2,259,307
832,2,259,307
833,1,256,308
834,4,259,308
835,2,260,308
836,2,259,308
837,2,259,308
838,1,258,308
839,1,261,309
840,1,256,308
841,1,254,309
842,1,258,309
843,1,258,310
844,1,258,310
845,1,251,310
846,1,251,310
847,1,248,310
848,1,258,310
849,1,253,310
850,2,249,309
851,3,249,310
852,32,248,310
853,32,248,310
854,-1,249,311
855,33,247,311
856,5,247,312
857,32,247,312
858,22,249,312
859,22,249,312
860,1,248,313
861,1,251,313
862,5,248,315
863,32,253,314
864,22,251,315
865,22,251,315
866,5,254,317
867,2,255,318
868,2,255,318
869,28,254,317
870,2,250,318
871,1,253,318
872,180,253,318
873,1,251,319
874,1,251,319
875,227,255,319
876,29,254,319
877,9,261,319
878,9,265,320
879,31,257,320
880,31,257,320
881,33,262,320
882,1,254,320
883,1,254,320
884,1,275,320
885,1,250,321
886,1,249,321
887,9,251,321
888,31,248,322
889,31,248,322
890,227,250,322
891,9,249,321
892,1,249,322
893,3,249,321
894,3,250,321
895,3,250,321
896,1,250,321
897,1,247,320
898,1,247,320
899,1,248,318
900,1,249,317
901,1,249,317
902,1,242,317
903,1,242,316
904,1,242,316
905,1,248,315
906,1,251,313
907,1,251,313
908,1,246,313
909,1,247,311
910,1,247,311
911,1,251,313
912,1,243,312
913,1,240,312
914,1,247,312
915,1,247,312
916,337,248,311
917,337,248,311
918,33,249,312
919,3,262,310
920,1,260,309
921,1,263,309
922,1,263,309
923,1,260,308
924,1,264,308
925,1,260,307
925,-1,52,387
926,1,265,305
926,-1,56,391
927,1,252,305
927,-1,58,393
928,1,251,302
928,-1,65,401
929,1,252,301
929,-1,66,403
930,1,261,295
930,-1,66,411
931,1,265,292
931,-1,65,412
932,1,274,288
932,-1,65,413
933,1,298,284
933,-1,79,414
934,1,298,284
934,-1,79,414
935,1,277,278
936,1,285,278
937,1,286,277
938,1,289,274
939,1,286,272
940,1,286,272
941,1,290,271
942,1,292,269
943,1,287,269
944,1,294,268
945,1,288,271
946,1,288,276
947,1,288,276
948,1,280,277
949,1,280,277
950,1,276,278
951,1,313,283
952,1,304,284
953,1,301,287
954,1,298,289
955,1,296,289
956,1,296,289
957,1,285,291
958,1,285,291
959,1,270,294
960,1,273,294
961,1,274,294
962,1,274,294
963,1,274,294
964,1,287,293
965,1,287,293
966,1,286,292
967,1,300,285
968,1,291,289
969,1,286,291
970,1,293,292
971,1,293,292
972,1,305,293
973,1,298,294
974,1,298,294
975,1,293,296
976,1,289,295
977,1,289,295
978,1,283,295
979,1,287,297
980,1,287,297
981,22,290,296
982,1,283,297
983,1,283,297
984,1,268,300
985,1,274,299
986,1,274,299
987,1,278,299
987,1,361,300
988,1,268,299
988,78,356,299
989,1,273,299
990,1,273,299
991,1,279,299
992,1,279,299
993,1,289,299
994,1,284,299
995,1,278,301
996,1,286,301
997,1,275,300
998,1,275,300
999,1,277,302
1000,1,289,301
1001,1,283,300
1002,1,289,300
1003,1,286,300
1004,1,286,300
1005,1,301,300
1006,1,292,301
1007,1,292,301
1008,1,292,302
1009,1,286,302
1010,1,286,302
1011,1,283,300
1012,1,288,300
1013,1,288,300
1014,1,283,298
1015,1,280,297
1016,1,275,297
1017,1,271,296
1018,1,269,297
1019,1,266,298
1020,1,266,298
1021,1,264,296
1022,1,264,296
1023,1,261,298
1024,1,269,299
1025,1,261,300
1026,1,260,300
1027,1,258,301
1028,1,260,302
1029,1,260,302
1030,1,258,299
1031,1,262,300
1032,1,260,300
1033,1,263,301
1034,1,263,301
1035,1,260,301
1036,1,263,301
1037,1,262,301
1038,1,263,301
1039,1,268,301
1040,1,268,301
1041,1,271,302
1042,1,274,301
1043,1,274,301
1044,1,278,298
1045,1,281,297
1046,1,284,298
1046,-1,47,440
1047,1,284,298
1047,-1,47,440
1048,1,294,302
1048,-1,46,440
1049,1,294,302
1049,-1,46,440
1050,1,305,306
1051,1,314,306
1051,-1,49,440
1052,1,308,307
1053,1,323,308
1054,1,327,308
1055,1,327,308
1056,1,330,308
1057,1,350,307
1058,1,341,306
1059,1,341,306
1060,1,353,308
1061,1,343,310
1062,1,334,308
1063,1,341,309
1064,1,341,309
1065,1,348,307
1066,1,355,307
1067,1,344,309
1068,1,350,307
1069,1,369,309
1070,1,340,306
1071,1,340,306
1072,1,366,302
1073,1,366,302
1074,1,344,308
1075,1,330,309
1076,1,333,309
1077,1,342,309
1078,1,344,307
1079,1,334,306
1080,1,334,306
1081,1,333,302
1082,1,310,301
1083,1,305,293
1084,1,346,292
1085,1,291,283
1086,1,291,283
1087,1,291,283
1088,1,279,281
1089,1,279,281
1090,1,274,280
1091,1,273,280
1092,1,273,280
1093,1,275,279
1094,1,277,278
1095,1,277,278
1096,1,280,278
1097,1,287,279
1098,1,287,279
1099,1,278,282
1100,1,275,281
1101,1,275,281
1102,1,279,282
1103,1,282,281
1104,1,278,281
1105,1,277,281
1106,1,275,281
1107,1,274,280
1108,1,274,280
1109,1,278,280
1110,1,278,280
1111,1,282,279
1112,1,284,280
1113,1,284,280
1114,1,283,280
1115,1,285,279
1116,1,283,279
1117,1,283,279
1118,1,286,278
1119,1,278,281
1120,1,276,280
1121,1,277,280
1122,1,277,280
1123,1,275,279
1124,1,274,280
1125,1,277,280
1126,1,274,279
1127,1,275,280
1128,1,275,280
1129,1,275,280
1130,1,273,279
1131,1,273,279
1132,1,273,281
1133,1,273,281
1134,1,274,281
1135,1,274,281
1136,1,276,284
1137,1,276,284
1138,1,271,280
1139,1,291,282
1140,1,291,282
1141,1,297,282
1142,1,288,282
1143,1,279,283
1144,1,279,283
1145,1,278,283
1146,1,276,284
1147,1,297,283
1148,9,292,283
1149,45,275,285
1150,45,275,285
1151,74,256,284
1152,41,287,285
1153,41,287,285
1154,1,286,284
1155,1,252,285
1156,1,268,285
1157,-1,274,284
1158,745,268,284
1159,1,288,285
1160,1,298,283
1161,541,270,290
1162,541,270,290
1163,-1,248,289
1164,-1,248,289
1165,1,276,285
1166,1,279,287
1167,1,274,289
1168,1,274,289
1169,1,274,286
1170,1,274,285
1171,1,274,288
1172,1,273,287
1173,1,269,287
1174,1,269,287
1175,1,265,286
1176,1,263,285
1177,1,259,288
1178,1,266,287
1179,1,264,288
1180,1,264,288
1181,1,261,289
1182,1,266,287
1183,1,266,287
1184,1,267,289
1185,1,272,288
1186,1,273,287
1187,1,275,287
1188,1,274,287
1189,1,274,287
1190,1,275,287
1191,1,273,290
1192,1,279,290
1193,1,274,291
1194,1,273,291
1195,1,273,291
1196,1,275,291
1197,1,280,292
1198,1,280,292
1199,1,273,291
1200,1,273,292
1201,1,279,293
1202,1,284,292
1203,1,274,294
1204,1,274,294
1205,1,277,293
1206,1,274,294
1207,1,274,294
1208,1,277,294
1209,1,278,295
1210,1,278,295
1211,2,279,295
1212,3,279,298
1213,3,279,298
1214,3,283,303
1215,3,278,298
1216,3,278,298
1224,51,506,382
1225,51,506,382
1228,2046,288,317
1229,2046,288,317
1231,2046,286,319
1232,354,287,320
1259,6,331,319
1266,1,299,313
1267,1,299,313
1268,1,339,308
1269,1,337,307
1269,-1,47,441
1270,1,337,307
1270,-1,47,441
1271,1,318,301
1272,1,317,300
1272,-1,45,441
1273,1,304,299
1274,1,331,299
1275,1,315,298
1276,1,315,298
1277,1,310,297
1277,-1,44,441
1278,1,317,297
1279,1,289,296
1279,-1,45,441
1280,1,287,296
1281,1,287,295
1282,1,286,296
1283,1,260,296
1284,1,262,296
1285,1,247,296
1286,1,247,296
1287,1,215,298
1287,1,325,299
1288,1,282,295
1289,1,273,295
1290,1,273,296
1291,1,273,296
1292,1,273,296
1293,1,269,297
1294,1,271,298
1295,1,271,298
1296,1,276,298
1297,1,280,296
1298,1,278,297
1299,1,281,297
1300,1,285,296
1301,1,285,296
1302,1,288,296
1303,1,287,296
1304,1,296,301
1305,1,301,301
1306,1,300,301
1306,-1,46,440
1307,1,300,301
1307,-1,46,440
1308,1,313,301
1308,-1,45,441
1309,1,313,301
1309,-1,46,440
1310,1,306,302
1310,-1,46,440
1311,1,307,304
1312,1,306,302
1312,-1,45,441
1313,1,317,301
1313,-1,43,440
1314,1,313,298
1314,-1,44,440
1315,1,312,302
1315,-1,46,441
1316,1,311,302
1317,1,312,298
1317,-1,45,441
1318,1,313,302
1319,1,313,298
1319,-1,45,440
1320,1,307,302
1320,-1,46,440
1321,1,313,302
1321,-1,45,441
1322,1,314,302
1323,1,314,302
1324,1,315,303
1324,-1,45,440
1325,1,313,303
1326,1,313,303
1327,1,311,302
1328,1,315,303
1329,1,315,303
1330,1,315,299
1331,1,315,302
1332,1,314,302
1333,1,311,302
1334,1,311,302
1335,1,325,300
1335,-1,46,440
1336,1,326,300
1336,-1,46,441
1337,1,344,299
1338,1,337,299
1338,-1,45,440
1339,1,338,299
1340,1,338,299
1341,1,338,299
1342,1,328,299
1343,1,337,297
1344,1,337,297
1345,1,334,300
1346,1,336,300
1347,1,325,299
1348,1,316,300
1349,1,316,300
1350,1,313,299
1351,1,310,300
1352,1,302,300
1353,1,315,299
1354,1,308,299
1355,1,308,299
1356,1,310,299
1357,1,296,299
1358,1,296,299
1359,1,295,299
1360,1,298,296
1361,1,288,298
1362,1,288,298
1363,1,299,300
1364,1,299,300
1365,1,297,300
1366,1,304,300
1367,1,304,300
1368,1,295,300
1369,1,313,300
1370,1,295,300
1371,1,295,300
1372,1,300,301
1373,1,300,301
1374,1,298,301
1375,1,298,302
1376,1,298,302
1377,1,298,302
1378,1,313,301
1379,1,304,302
1380,1,304,302
1381,1,305,302
1382,1,292,302
1383,1,301,302
1384,1,304,302
1385,1,301,302
1386,1,301,302
1387,1,296,301
1388,1,304,302
1389,1,304,302
1390,1,306,302
1391,1,308,303
1392,1,294,301
1393,1,294,302
1394,1,303,302
1395,1,303,302
1396,1,310,302
1397,1,307,300
1398,1,290,300
1399,1,286,300
1400,1,286,300
1401,1,288,300
1402,1,286,298
1403,1,288,300
1404,1,291,300
1405,1,305,300
1406,1,295,301
1407,1,295,301
1408,1,299,298
1409,1,300,301
1410,1,300,301
1411,1,306,302
1412,1,301,299
1413,1,299,302
1414,1,299,305
1415,1,294,305
1416,1,294,305
1417,1,289,306
1418,1,296,304
1419,1,294,305
1420,1,289,305
1421,1,288,303
1422,1,288,303
1423,1,297,304
1424,1,291,306
1425,1,291,306
1426,1,295,306
1427,1,296,306
1428,1,291,307
1429,1,297,307
1430,1,288,306
1431,1,288,306
1432,1,290,308
1433,1,296,307
1434,1,297,308
1435,1,302,305
1436,1,302,305
1437,1,302,305
1438,1,297,307
1439,1,298,305
1440,1,298,305
1441,1,287,304
1442,1,290,304
1443,1,291,305
1444,1,302,306
1445,1,288,305
1446,1,292,306
1447,1,292,306
1448,1,288,305
1449,1,302,307
1450,1,293,305
1451,1,307,305
1452,1,307,305
1453,1,300,306
1454,1,300,305
1455,1,301,305
1456,1,301,305
1457,1,307,304
1458,1,305,304
1459,1,296,304
1460,1,292,304
1461,1,292,304
1462,1,301,303
1463,1,307,303
1464,1,306,304
1465,1,305,303
1466,1,302,303
1467,1,302,303
1468,1,304,302
1469,1,307,302
1470,1,307,302
1471,1,305,303
1472,1,304,303
1473,1,307,306
1474,1,304,304
1475,1,297,305
1476,1,297,305
1477,1,311,304
1478,1,298,304
1479,1,298,304
1480,1,301,303
1480,-1,44,440
1481,1,304,304
1482,1,301,303
1483,1,301,303
1484,1,303,303
1485,1,307,303
1486,1,311,306
1487,1,297,306
1488,1,298,304
1489,1,304,306
1490,1,313,303
1491,1,313,303
1492,1,304,307
1493,1,301,304
1494,1,301,304
1495,1,300,304
1496,1,298,304
1497,1,306,304
1498,1,309,303
1499,1,298,306
1499,-1,44,440
1500,1,297,304
1501,1,297,304
1502,1,309,307
1503,1,309,307
1504,1,301,304
1505,1,296,304
1506,1,295,303
1507,1,295,303
1508,1,310,303
1509,1,317,303
1510,1,297,304
1511,1,299,305
1512,1,298,304
1513,1,298,304
1514,1,312,303
1515,1,312,303
1516,1,312,303
1517,1,306,302
1518,1,299,303
1519,1,311,303
1520,1,312,303
1521,1,312,303
1522,1,312,303
1523,1,297,303
1524,1,296,303
1525,1,295,303
1526,1,293,303
1527,1,298,303
1528,1,298,303
1529,1,313,303
1530,1,300,301
1531,1,309,300
1532,1,298,299
1533,1,295,297
1534,1,295,297
1535,1,313,296
1536,1,314,292
1537,1,311,292
1538,1,311,292
1539,1,312,286
1540,1,317,287
1541,1,333,287
1542,1,340,283
1543,1,340,283
1544,1,345,285
1545,1,337,287
1546,1,333,283
1547,1,360,281
1548,1,366,283
1548,-1,60,440
1549,1,366,283
1549,-1,60,440
1550,1,374,286
1551,1,373,286
1552,1,361,287
1553,1,361,287
1554,1,366,288
1554,-1,60,440
1555,1,379,287
1556,1,380,285
1557,1,378,286
1557,-1,59,440
1558,1,378,286
1558,-1,59,440
1559,1,379,281
1560,1,379,282
1561,1,379,283
1562,1,379,283
1563,1,372,281
1564,1,369,281
1565,1,334,281
1566,1,353,280
1567,1,318,279
1568,1,318,279
1569,1,245,280
1570,1,289,281
1571,1,289,281
1572,52,281,279
1578,2067,365,239
1579,6,311,238
1580,6,311,238
1581,-1,327,240
1583,52,319,242
1583,-1,479,240
1584,-1,319,239
1584,-1,481,240
1585,-1,313,239
1601,-1,319,238
1615,52,319,239
1616,52,319,239
1624,1,321,240
1625,1,321,240
1626,1,320,240
1627,1,320,240
1628,1,319,240
1629,42,319,239
1630,3,317,240
1631,3,317,240
1632,-1,324,239
1633,-1,324,239
1634,529,317,239
1635,-1,316,232
1636,-1,314,239
1637,-1,314,239
1638,-1,324,239
1639,181,332,239
1640,-1,319,238
1641,-1,319,238
1642,-1,323,238
1643,-1,321,239
1644,-1,313,239
1645,-1,313,239
1646,44,317,239
1647,42,316,240
1648,44,317,240
1649,44,317,240
1650,22,315,239
1651,22,314,240
1652,-1,313,240
1653,42,298,238
1654,22,306,240
1655,22,306,240
1656,2,293,240
1657,22,310,240
1658,22,310,240
1659,1,257,240
1660,1,263,239
1663,1,281,239
1664,1,274,240
1665,1,274,240
1666,1,275,239
1667,1,275,239
1668,1,291,240
1669,22,271,239
1670,-1,311,239
1671,4,312,239
1672,1,286,240
1673,1,286,240
1674,1,301,240
1675,1,307,240
1676,1,283,240
1677,1,283,240
1678,1,274,240
1679,2,273,240
1680,1,272,239
1681,1,273,240
1682,1,273,240
1683,1,274,240
1684,22,275,240
1685,235,295,240
1686,390,280,240
1688,654,275,239
1689,654,275,239
1690,-1,279,239
1691,22,283,239
1692,22,283,239
1693,1,296,240
1694,1,315,240
1695,44,320,239
1696,44,317,239
1697,-1,319,238
1698,-1,319,240
1706,-1,337,239
1707,-1,337,239
1708,-1,320,239
1709,182,318,239
1710,182,318,239
1711,175,328,239
1714,-1,313,239
1715,2066,343,241
1716,-1,358,253
1798,-1,315,241
1801,-1,316,238
1802,-1,309,240
1803,-1,307,239
1811,-1,311,240
1815,-1,311,240
1816,-1,311,240
1819,-1,344,289
1827,-1,322,277
1828,-1,322,277
1829,-1,319,273
1830,-1,319,267
1831,-1,319,253
1832,-1,324,252
1833,-1,321,240
1847,-1,359,259
1848,2065,360,247
1849,2065,360,247
1850,532,349,240
1851,532,376,239
1855,-1,328,238
1856,2026,321,239
1857,2026,321,239
1858,-1,334,239
1859,-1,350,240
1860,-1,376,240
1882,44,267,239
1883,44,267,239
1891,-1,321,238
1892,-1,322,239
1893,-1,322,239
1900,-1,214,238
1901,-1,214,238
1902,2051,292,239
1903,539,300,239
1904,539,300,239
1905,2,317,239
1906,2,317,239
1907,532,316,239
1908,33,261,238
1946,2056,264,269
1947,2056,264,269
1951,-1,300,240
1952,-1,300,240
1953,-1,270,239
1962,-1,253,239
1963,-1,253,239
1964,-1,302,239
1977,-1,201,398
1978,-1,201,398
1982,-1,303,240
1983,-1,303,240
1999,-1,244,322
2000,-1,244,322
2001,53,205,319
2002,-1,213,323
2003,51,179,319
2004,51,179,319
2005,45,180,320
2006,45,180,320
2009,2069,192,328
2010,2069,192,328
2013,2,184,320
2013,32,249,239
2014,-1,271,239
2017,-1,262,239
2018,-1,262,239
2019,-1,187,324
2019,2066,323,239
2020,-1,256,243
2020,505,295,295
2021,1445,246,245
2022,45,248,240
2023,44,246,243
2024,44,246,243
2025,3,250,254
2026,3,250,254
2027,45,258,271
2028,1,258,291
2029,1,258,291
2030,1,258,290
2031,3,261,273
2032,3,261,273
2043,-1,324,240
2044,-1,324,240
2045,2055,234,239
2046,-1,320,240
2046,-1,446,239
2047,-1,437,239
2047,2069,318,240
2051,-1,321,239
2052,-1,321,239
2053,-1,319,240
2053,-1,424,238
2054,-1,324,240
2055,-1,330,239
2056,-1,335,239
2057,-1,335,239
2058,-1,321,240
2062,-1,442,238
2063,-1,442,238
2064,-1,441,238
2065,-1,323,240
2065,-1,427,239
2066,-1,326,241
2068,-1,318,241
2068,-1,423,239
2069,-1,318,241
2069,-1,423,239
2070,-1,425,239
2071,-1,385,239
2072,-1,370,240
2073,-1,427,239
2073,-1,321,239
2074,-1,320,240
2074,-1,458,241
2075,2029,318,239
2076,2029,318,239
2122,2028,194,458
2123,2028,194,458
2207,-1,230,320
2210,-1,348,240
2211,-1,348,240
2212,-1,383,239
2213,2065,381,238
2214,2065,381,238
2215,-1,356,238
2216,-1,356,239
2220,2063,289,275
2221,2063,289,275
2222,-1,271,295
2223,-1,270,293
2224,-1,271,296
2225,-1,284,303
2226,2057,286,307
2227,-1,282,311
2228,-1,282,311
2235,-1,286,311
2236,-1,286,311
2239,-1,233,313
2240,-1,233,313
2241,-1,227,313
2248,-1,72,385
2249,-1,72,385
2250,-1,80,383
2259,-1,70,357
2260,-1,70,357
2261,-1,70,357
2274,-1,64,394
2275,-1,64,394
2312,33,177,281
2313,33,177,281
2314,909,158,276
2315,33,177,270
2316,33,177,270
2317,275,193,261
2318,275,193,261
2319,45,209,268
2320,984,216,254
2321,984,216,254
2322,45,192,261
2323,45,192,261
2324,-1,192,272
2325,-1,191,264
2326,-1,191,264
2364,-1,411,240
2365,-1,411,240
2369,-1,415,239
2370,-1,415,239
2371,-1,416,240
2372,-1,410,240
2373,-1,410,240
2381,-1,421,239
2382,-1,421,239
2384,-1,415,239
2385,-1,421,240
2386,-1,421,240
2387,-1,426,239
2388,-1,422,240
2389,-1,422,240
2390,-1,419,239
2391,-1,432,240
2392,-1,428,240
2393,-1,428,240
2394,-1,421,239
2405,-1,109,415
2406,-1,109,415
2407,-1,424,239
2408,-1,429,240
2409,810,434,237
2409,378,431,313
2410,-1,425,239
2411,-1,425,239
2413,-1,112,412
2414,-1,119,407
2415,-1,119,407
2421,-1,109,411
2422,-1,416,239
2423,-1,416,239
2424,-1,109,413
2444,-1,220,365
2445,-1,220,365
2447,-1,82,359
2448,-1,82,359
2449,-1,91,354
2450,-1,185,341
2451,-1,185,335
2452,-1,185,335
2453,-1,176,324
2454,-1,165,304
2455,-1,155,295
2456,-1,155,295
2457,1171,148,293
2458,35,155,281
2459,32,168,277
2460,32,168,277
2461,-1,152,263
2462,-1,198,242
2463,-1,198,242
2464,-1,197,243
2475,-1,228,237
2476,-1,228,237
2477,-1,108,402
2477,-1,432,181
2478,-1,237,227
2478,-1,162,173
2479,-1,221,216
2480,-1,239,215
2481,-1,224,219
2482,-1,224,219
2507,-1,109,413
2508,-1,109,413
2514,-1,145,160
2515,-1,145,160
2516,-1,141,160
2517,-1,136,159
2518,-1,136,159
2520,-1,135,160
2521,-1,134,157
2522,-1,134,157
2523,-1,134,159
2540,-1,164,153
2540,-1,107,418
2547,2065,166,159
2548,2065,166,159
2549,-1,166,158
2551,-1,172,160
2552,-1,172,160
2554,-1,191,159
2555,-1,191,159
2556,-1,171,161
2560,-1,313,207
2561,-1,317,204
2562,-1,317,204
2563,-1,315,214
2564,-1,314,229
2564,-1,209,196
2565,-1,313,234
2566,-1,308,235
2567,-1,308,235
2568,-1,205,224
2569,-1,312,238
2569,-1,211,239
2570,2057,310,239
2571,2057,310,239
2574,-1,312,242
2577,-1,210,287
2577,-1,304,245
2578,-1,240,294
2585,2057,252,269
2592,45,282,241
2593,45,282,241
2594,1174,312,239
2595,1174,312,239
2596,73,305,247
2597,73,305,247
2598,182,326,245
2599,182,326,245
2600,45,310,240
2601,45,310,240
2602,2,298,241
2603,-1,309,239
2603,-1,401,240
2604,-1,311,239
2604,-1,409,240
2605,47,294,239
2605,2,405,239
2606,47,304,239
2607,47,304,239
2608,2,312,239
2609,-1,310,239
2610,-1,310,239
2611,-1,310,239
2612,-1,288,239
2613,52,315,240
2614,52,315,240
2615,51,322,240
2616,51,322,240
2617,51,325,240
2617,-1,525,240
2618,52,325,239
2618,-1,531,240
2619,-1,530,240
2619,-1,319,240
2620,-1,531,242
2620,2069,316,240
2620,-1,621,74
2621,-1,534,240
2621,-1,623,71
2622,-1,535,238
